id_point;lat;lon;nom;equipement;bus;rue;numrue;tourism
4133763127;43.48953;-1.4791327;;;;;17;
4133763128;43.4915222;-1.4746206;;;;;17;
4133763129;43.4906093;-1.4758635;;;;;17;
4133763130;43.4895975;-1.4791425;;;;;18;
4133763131;43.4905088;-1.4757641;;;;;18;
4133763132;43.4896259;-1.4790825;;;;;19;
4133763133;43.4915805;-1.4745873;;;;;19;
4133763134;43.4906999;-1.4758895;;;;;19;
4133763135;43.4886935;-1.4783189;;;;;2;
4133763136;43.4898004;-1.4757312;;;;;2;
4133763137;43.4896734;-1.4790813;;;;;20;
4133763138;43.4905915;-1.4757768;;;;;20;
4133763139;43.4897335;-1.4790708;;;;;21;
4133763140;43.4916359;-1.4745555;;;;;21;
4133763141;43.4907723;-1.4759104;;;;;21;
4133763142;43.4897952;-1.4790565;;;;;22;
4133763143;43.4906328;-1.4758009;;;;;22;
4133763144;43.4917043;-1.4745157;;;;;23;
4133763145;43.4898521;-1.4790505;;;;;24;
4133763146;43.4906678;-1.4758126;;;;;24;
4133763147;43.4899177;-1.479039;;;;;25;
4133763148;43.4917798;-1.4744713;;;;;25;
4133763149;43.4899782;-1.4789987;;;;;26;
4133763150;43.4907104;-1.4758268;;;;;26;
4133763151;43.4900406;-1.4790175;;;;;27;
4133763152;43.4918373;-1.4744375;;;;;27;
4133763153;43.4900946;-1.4789693;;;;;28;
4133763154;43.490757;-1.4758402;;;;;28;
4133763155;43.4901504;-1.4789953;;;;;29;
4133763156;43.4919146;-1.4743925;;;;;29;
4133763157;43.4887537;-1.478389;;;;;3;
4133763158;43.4898768;-1.475781;;;;;3;
4133763159;43.4902113;-1.4789773;;;;;30;
4133763160;43.4907995;-1.4758506;;;;;30;
4133763161;43.4902561;-1.4789641;;;;;31;
4133763162;43.4902929;-1.4789536;;;;;32;
4133763163;43.4908715;-1.4758682;;;;;32;
4133763164;43.4903646;-1.4789324;;;;;34;
4133763165;43.490443;-1.4789093;;;;;35;
4133763166;43.4905043;-1.4788906;;;;;36;
4133763167;43.4905729;-1.4788607;;;;;37;
4133763168;43.4887965;-1.4784391;;;;;4;
